text,label,text_original,text_recovered,n_obf_detected,recovery_log,has_obfuscation,sdd_verified,root_verb,root_lemma,subject,object,negation,has_negation,olr_match,sagp_label,is_human_tgt,graph_edges
we don't want socialism we don't want open borders we want better gun control laws we want our immigration laws fixed the buying power of our dollar has decreased since trump took office we want healthcare for everyone but that doesn't mean we want socialism for everything,1,@USER we don't want socialism. We don't want open borders. We want better gun control laws. We want our immigration laws fixed. The buying power of our dollar has decreased since Trump took office. we want healthcare for everyone but that doesn't mean we want socialism for everything.,we don't want socialism we don't want open borders we want better gun control laws we want our immigration laws fixed the buying power of our dollar has decreased since trump took office we want healthcare for everyone but that doesn't mean we want socialism for everything,0,,0,TRUE,want,want,we,socialism,n't,TRUE,0,non_offensive,0,"[{""src"": ""want"", ""dep"": ""nsubj"", ""tgt"": ""we"", ""lemma"": ""we""}, {""src"": ""want"", ""dep"": ""aux"", ""tgt"": ""do"", ""lemma"": ""do""}, {""src"": ""want"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""want"", ""dep"": ""dobj"", ""tgt"": ""socialism"", ""lemma"": ""socialism""}, {""src"": ""want"", ""dep"": ""nsubj"", ""tgt"": ""we"", ""lemma"": ""we""}, {""src"": ""want"", ""dep"": ""aux"", ""tgt"": ""do"", ""lemma"": ""do""}, {""src"": ""want"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""socialism"", ""dep"": ""relcl"", ""tgt"": ""want"", ""lemma"": ""want""}, {""src"": ""borders"", ""dep"": ""amod"", ""tgt"": ""open"", ""lemma"": ""open""}, {""src"": ""want"", ""dep"": ""dobj"", ""tgt"": ""borders"", ""lemma"": ""border""}, {""src"": ""want"", ""dep"": ""nsubj"", ""tgt"": ""we"", ""lemma"": ""we""}, {""src"": ""want"", ""dep"": ""ccomp"", ""tgt"": ""want"", ""lemma"": ""want""}, {""src"": ""laws"", ""dep"": ""amod"", ""tgt"": ""better"", ""lemma"": ""well""}, {""src"": ""control"", ""dep"": ""compound"", ""tgt"": ""gun"", ""lemma"": ""gun""}, {""src"": ""laws"", ""dep"": ""compound"", ""tgt"": ""control"", ""lemma"": ""control""}]"
chloe shut the fuck up seriously get a fucking life and leave us alone idk how many time we have to fucking tell you bc you clearly you dont fucking get it,0,@USER @USER chloe shut the fuck up. seriously get a fucking life and leave us alone. idk how many time we have to fucking tell you. bc you clearly you don’t fucking get it.,chloe shut the fuck up seriously get a fucking life and leave us alone idk how many time we have to fucking tell you bc you clearly you dont fucking get it,0,,0,TRUE,shut,shut,chloe,fuck,,FALSE,1,offensive,0,"[{""src"": ""shut"", ""dep"": ""nsubj"", ""tgt"": ""chloe"", ""lemma"": ""chloe""}, {""src"": ""fuck"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""shut"", ""dep"": ""dobj"", ""tgt"": ""fuck"", ""lemma"": ""fuck""}, {""src"": ""shut"", ""dep"": ""prt"", ""tgt"": ""up"", ""lemma"": ""up""}, {""src"": ""get"", ""dep"": ""advmod"", ""tgt"": ""seriously"", ""lemma"": ""seriously""}, {""src"": ""shut"", ""dep"": ""dep"", ""tgt"": ""get"", ""lemma"": ""get""}, {""src"": ""life"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""life"", ""dep"": ""amod"", ""tgt"": ""fucking"", ""lemma"": ""fucking""}, {""src"": ""get"", ""dep"": ""dobj"", ""tgt"": ""life"", ""lemma"": ""life""}, {""src"": ""get"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""get"", ""dep"": ""conj"", ""tgt"": ""leave"", ""lemma"": ""leave""}, {""src"": ""leave"", ""dep"": ""dobj"", ""tgt"": ""us"", ""lemma"": ""we""}, {""src"": ""leave"", ""dep"": ""advmod"", ""tgt"": ""alone"", ""lemma"": ""alone""}, {""src"": ""shut"", ""dep"": ""dep"", ""tgt"": ""idk"", ""lemma"": ""idk""}, {""src"": ""many"", ""dep"": ""advmod"", ""tgt"": ""how"", ""lemma"": ""how""}]"
awesome news,0,@USER Awesome news,awesome news,0,,0,TRUE,,,,,,FALSE,0,non_offensive,0,"[{""src"": ""news"", ""dep"": ""amod"", ""tgt"": ""awesome"", ""lemma"": ""awesome""}]"
redirect talk:st mark's bookshop,1,REDIRECT Talk:St. Mark's Bookshop,redirect talk:st mark's bookshop,0,,0,TRUE,redirect,redirect,,bookshop,,FALSE,0,non_offensive,0,"[{""src"": ""redirect"", ""dep"": ""dobj"", ""tgt"": ""talk"", ""lemma"": ""talk""}, {""src"": ""redirect"", ""dep"": ""punct"", ""tgt"": "":"", ""lemma"": "":""}, {""src"": ""mark"", ""dep"": ""compound"", ""tgt"": ""st"", ""lemma"": ""st""}, {""src"": ""bookshop"", ""dep"": ""poss"", ""tgt"": ""mark"", ""lemma"": ""mark""}, {""src"": ""mark"", ""dep"": ""case"", ""tgt"": ""'s"", ""lemma"": ""'s""}, {""src"": ""redirect"", ""dep"": ""dobj"", ""tgt"": ""bookshop"", ""lemma"": ""bookshop""}]"
i hope those la la land libtard lunatics don't think most conservatives would watch that garbage those idiots make a living playing dress up grow up and move into the real world vote republican,0,@USER I hope those La La Land libtard lunatics don't think most conservatives would watch that garbage. Those idiots make a living playing dress up. Grow up and move into the real world.         VOTE REPUBLICAN!,i hope those la la land libtard lunatics don't think most conservatives would watch that garbage those idiots make a living playing dress up grow up and move into the real world vote republican,0,,0,TRUE,hope,hope,i,,n't,TRUE,0,non_offensive,0,"[{""src"": ""hope"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""lunatics"", ""dep"": ""det"", ""tgt"": ""those"", ""lemma"": ""those""}, {""src"": ""lunatics"", ""dep"": ""nmod"", ""tgt"": ""la"", ""lemma"": ""la""}, {""src"": ""lunatics"", ""dep"": ""amod"", ""tgt"": ""la"", ""lemma"": ""la""}, {""src"": ""libtard"", ""dep"": ""compound"", ""tgt"": ""land"", ""lemma"": ""land""}, {""src"": ""lunatics"", ""dep"": ""compound"", ""tgt"": ""libtard"", ""lemma"": ""libtard""}, {""src"": ""think"", ""dep"": ""nsubj"", ""tgt"": ""lunatics"", ""lemma"": ""lunatic""}, {""src"": ""think"", ""dep"": ""aux"", ""tgt"": ""do"", ""lemma"": ""do""}, {""src"": ""think"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""hope"", ""dep"": ""ccomp"", ""tgt"": ""think"", ""lemma"": ""think""}, {""src"": ""conservatives"", ""dep"": ""amod"", ""tgt"": ""most"", ""lemma"": ""most""}, {""src"": ""watch"", ""dep"": ""nsubj"", ""tgt"": ""conservatives"", ""lemma"": ""conservative""}, {""src"": ""watch"", ""dep"": ""aux"", ""tgt"": ""would"", ""lemma"": ""would""}, {""src"": ""think"", ""dep"": ""ccomp"", ""tgt"": ""watch"", ""lemma"": ""watch""}, {""src"": ""garbage"", ""dep"": ""det"", ""tgt"": ""that"", ""lemma"": ""that""}]"
another dem-run sanctuary city with strict gun control laws the ultimate fail,1,"@USER Another Dem-run sanctuary city"" with strict gun control laws . . . the ultimate fail.""",another dem-run sanctuary city with strict gun control laws the ultimate fail,0,,0,TRUE,,,,,,FALSE,0,non_offensive,0,"[{""src"": ""city"", ""dep"": ""det"", ""tgt"": ""another"", ""lemma"": ""another""}, {""src"": ""run"", ""dep"": ""amod"", ""tgt"": ""dem"", ""lemma"": ""dem""}, {""src"": ""run"", ""dep"": ""punct"", ""tgt"": ""-"", ""lemma"": ""-""}, {""src"": ""city"", ""dep"": ""amod"", ""tgt"": ""run"", ""lemma"": ""run""}, {""src"": ""city"", ""dep"": ""amod"", ""tgt"": ""sanctuary"", ""lemma"": ""sanctuary""}, {""src"": ""city"", ""dep"": ""prep"", ""tgt"": ""with"", ""lemma"": ""with""}, {""src"": ""laws"", ""dep"": ""amod"", ""tgt"": ""strict"", ""lemma"": ""strict""}, {""src"": ""control"", ""dep"": ""compound"", ""tgt"": ""gun"", ""lemma"": ""gun""}, {""src"": ""laws"", ""dep"": ""compound"", ""tgt"": ""control"", ""lemma"": ""control""}, {""src"": ""with"", ""dep"": ""pobj"", ""tgt"": ""laws"", ""lemma"": ""law""}, {""src"": ""fail"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""fail"", ""dep"": ""amod"", ""tgt"": ""ultimate"", ""lemma"": ""ultimate""}, {""src"": ""city"", ""dep"": ""appos"", ""tgt"": ""fail"", ""lemma"": ""fail""}]"
laughs at conservatives on for suddenly being outraged by his support of,0,#WillieNelson LAUGHS AT #MAGA CONSERVATIVES on #TheView for suddenly being outraged by his support of #Democrats   #MOG #MAGA URL,laughs at conservatives on for suddenly being outraged by his support of,0,,0,TRUE,laughs,laugh,,,,FALSE,0,non_offensive,0,"[{""src"": ""laughs"", ""dep"": ""prep"", ""tgt"": ""at"", ""lemma"": ""at""}, {""src"": ""at"", ""dep"": ""pobj"", ""tgt"": ""conservatives"", ""lemma"": ""conservative""}, {""src"": ""laughs"", ""dep"": ""prep"", ""tgt"": ""on"", ""lemma"": ""on""}, {""src"": ""laughs"", ""dep"": ""prep"", ""tgt"": ""for"", ""lemma"": ""for""}, {""src"": ""outraged"", ""dep"": ""advmod"", ""tgt"": ""suddenly"", ""lemma"": ""suddenly""}, {""src"": ""outraged"", ""dep"": ""auxpass"", ""tgt"": ""being"", ""lemma"": ""be""}, {""src"": ""for"", ""dep"": ""pcomp"", ""tgt"": ""outraged"", ""lemma"": ""outraged""}, {""src"": ""outraged"", ""dep"": ""agent"", ""tgt"": ""by"", ""lemma"": ""by""}, {""src"": ""support"", ""dep"": ""poss"", ""tgt"": ""his"", ""lemma"": ""his""}, {""src"": ""by"", ""dep"": ""pobj"", ""tgt"": ""support"", ""lemma"": ""support""}, {""src"": ""support"", ""dep"": ""prep"", ""tgt"": ""of"", ""lemma"": ""of""}]"
gratitude for the edit summary hello floydian thank you for your comment on i am sure this thinks that we are fools look at this,1,"`  == Gratitude for the edit summary ==  Hello, Floydian.  Thank you for your comment on . I am sure this  thinks that we are fools, look at this .    |   `",gratitude for the edit summary hello floydian thank you for your comment on i am sure this thinks that we are fools look at this,0,,0,TRUE,thank,thank,gratitude,you,,FALSE,0,non_offensive,1,"[{""src"": ""thank"", ""dep"": ""nsubj"", ""tgt"": ""gratitude"", ""lemma"": ""gratitude""}, {""src"": ""gratitude"", ""dep"": ""prep"", ""tgt"": ""for"", ""lemma"": ""for""}, {""src"": ""summary"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""summary"", ""dep"": ""compound"", ""tgt"": ""edit"", ""lemma"": ""edit""}, {""src"": ""for"", ""dep"": ""pobj"", ""tgt"": ""summary"", ""lemma"": ""summary""}, {""src"": ""floydian"", ""dep"": ""compound"", ""tgt"": ""hello"", ""lemma"": ""hello""}, {""src"": ""summary"", ""dep"": ""appos"", ""tgt"": ""floydian"", ""lemma"": ""floydian""}, {""src"": ""thank"", ""dep"": ""dobj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""thank"", ""dep"": ""prep"", ""tgt"": ""for"", ""lemma"": ""for""}, {""src"": ""comment"", ""dep"": ""poss"", ""tgt"": ""your"", ""lemma"": ""your""}, {""src"": ""for"", ""dep"": ""pobj"", ""tgt"": ""comment"", ""lemma"": ""comment""}, {""src"": ""comment"", ""dep"": ""prep"", ""tgt"": ""on"", ""lemma"": ""on""}, {""src"": ""am"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""thank"", ""dep"": ""ccomp"", ""tgt"": ""am"", ""lemma"": ""be""}, {""src"": ""am"", ""dep"": ""acomp"", ""tgt"": ""sure"", ""lemma"": ""sure""}]"
her friends probably liberals also so i would imagine they are willing to lie to undermine the nomination sure she told us months ago,0,"@USER @USER Her friends. Probably liberals also, so I would imagine they are willing to lie to undermine the nomination. Sure, she told us months ago""""",her friends probably liberals also so i would imagine they are willing to lie to undermine the nomination sure she told us months ago,0,,0,TRUE,imagine,imagine,i,,,FALSE,0,non_offensive,0,"[{""src"": ""friends"", ""dep"": ""poss"", ""tgt"": ""her"", ""lemma"": ""her""}, {""src"": ""liberals"", ""dep"": ""nsubj"", ""tgt"": ""friends"", ""lemma"": ""friend""}, {""src"": ""liberals"", ""dep"": ""advmod"", ""tgt"": ""probably"", ""lemma"": ""probably""}, {""src"": ""liberals"", ""dep"": ""advmod"", ""tgt"": ""also"", ""lemma"": ""also""}, {""src"": ""imagine"", ""dep"": ""advmod"", ""tgt"": ""so"", ""lemma"": ""so""}, {""src"": ""imagine"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""imagine"", ""dep"": ""aux"", ""tgt"": ""would"", ""lemma"": ""would""}, {""src"": ""are"", ""dep"": ""nsubj"", ""tgt"": ""they"", ""lemma"": ""they""}, {""src"": ""imagine"", ""dep"": ""ccomp"", ""tgt"": ""are"", ""lemma"": ""be""}, {""src"": ""are"", ""dep"": ""acomp"", ""tgt"": ""willing"", ""lemma"": ""willing""}, {""src"": ""lie"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""willing"", ""dep"": ""xcomp"", ""tgt"": ""lie"", ""lemma"": ""lie""}, {""src"": ""undermine"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""lie"", ""dep"": ""advcl"", ""tgt"": ""undermine"", ""lemma"": ""undermine""}, {""src"": ""nomination"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}]"
:::yeah littlecarmen's right if you can directly put pop to infobox of lana del rey and pure pop artists like britney spears i think in that way pop loses its feature it may not be that (alternative rock but it's not that pop too i can't see any material's genre on ``lana is a pop music original full-stop sentence by the way,0,`  :::Yeah Littlecarmen's right. If you can directly put Pop to infobox of Lana Del Rey and pure pop artists like Britney Spears I think in that way Pop loses its feature. It may not be that (Alternative) Rock but it's not that Pop too. I can't see ANY material's genre on ``Lana is a pop music original full-stop`` sentence by the way...   `,:::yeah littlecarmen's right if you can directly put pop to infobox of lana del rey and pure pop artists like britney spears i think in that way pop loses its feature it may not be that (alternative rock but it's not that pop too i can't see any material's genre on ``lana is a pop music original full-stop sentence by the way,0,,0,TRUE,be,be,it,that,not,TRUE,0,non_offensive,0,"[{""src"": ""be"", ""dep"": ""punct"", ""tgt"": "":"", ""lemma"": "":""}, {""src"": "":"", ""dep"": ""punct"", ""tgt"": "":"", ""lemma"": "":""}, {""src"": "":"", ""dep"": ""punct"", ""tgt"": "":"", ""lemma"": "":""}, {""src"": ""littlecarmen"", ""dep"": ""poss"", ""tgt"": ""yeah"", ""lemma"": ""yeah""}, {""src"": ""be"", ""dep"": ""nsubj"", ""tgt"": ""littlecarmen"", ""lemma"": ""littlecarman""}, {""src"": ""littlecarmen"", ""dep"": ""case"", ""tgt"": ""'s"", ""lemma"": ""'s""}, {""src"": ""'s"", ""dep"": ""acomp"", ""tgt"": ""right"", ""lemma"": ""right""}, {""src"": ""put"", ""dep"": ""mark"", ""tgt"": ""if"", ""lemma"": ""if""}, {""src"": ""put"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""put"", ""dep"": ""aux"", ""tgt"": ""can"", ""lemma"": ""can""}, {""src"": ""put"", ""dep"": ""advmod"", ""tgt"": ""directly"", ""lemma"": ""directly""}, {""src"": ""littlecarmen"", ""dep"": ""advcl"", ""tgt"": ""put"", ""lemma"": ""put""}, {""src"": ""put"", ""dep"": ""dobj"", ""tgt"": ""pop"", ""lemma"": ""pop""}, {""src"": ""put"", ""dep"": ""prep"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""to"", ""dep"": ""pobj"", ""tgt"": ""infobox"", ""lemma"": ""infobox""}]"
middle class voted and continue to support our that u demoralize daily bcuz we do not like direction our country has been heading it continues when u take a blind eye to hate and violence spewed from antifa and illegals who disregard our laws,0,@USER @USER middle class voted &amp; continue to support our @USER that u demoralize daily bcuz we do not like direction our country has been heading. It continues when u take a BLIND EYE to hate &amp; violence spewed from ANTIFA &amp;  illegals who disregard our laws.,middle class voted and continue to support our that u demoralize daily bcuz we do not like direction our country has been heading it continues when u take a blind eye to hate and violence spewed from antifa and illegals who disregard our laws,0,,0,TRUE,voted,vote,class,,not,TRUE,0,non_offensive,0,"[{""src"": ""class"", ""dep"": ""amod"", ""tgt"": ""middle"", ""lemma"": ""middle""}, {""src"": ""voted"", ""dep"": ""nsubj"", ""tgt"": ""class"", ""lemma"": ""class""}, {""src"": ""voted"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""voted"", ""dep"": ""conj"", ""tgt"": ""continue"", ""lemma"": ""continue""}, {""src"": ""support"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""continue"", ""dep"": ""xcomp"", ""tgt"": ""support"", ""lemma"": ""support""}, {""src"": ""support"", ""dep"": ""dobj"", ""tgt"": ""our"", ""lemma"": ""our""}, {""src"": ""demoralize"", ""dep"": ""mark"", ""tgt"": ""that"", ""lemma"": ""that""}, {""src"": ""demoralize"", ""dep"": ""nsubj"", ""tgt"": ""u"", ""lemma"": ""u""}, {""src"": ""support"", ""dep"": ""ccomp"", ""tgt"": ""demoralize"", ""lemma"": ""demoralize""}, {""src"": ""demoralize"", ""dep"": ""advmod"", ""tgt"": ""daily"", ""lemma"": ""daily""}, {""src"": ""like"", ""dep"": ""mark"", ""tgt"": ""bcuz"", ""lemma"": ""bcuz""}, {""src"": ""like"", ""dep"": ""nsubj"", ""tgt"": ""we"", ""lemma"": ""we""}, {""src"": ""like"", ""dep"": ""aux"", ""tgt"": ""do"", ""lemma"": ""do""}, {""src"": ""like"", ""dep"": ""neg"", ""tgt"": ""not"", ""lemma"": ""not""}]"
:::as i said initially when i began to look into this i thought that ihts might have violated the iban by visiting a page that maxbrowne had edited i went back to check whether the iban might restrict editors from editing the same page (some ibans do have such a provision but i saw there was no such provision furthermore ihts was pretty good about not addressing maxbrowne either directly or indirectly on that page that's why my follow-up comment was to declare that there was no violation and that i felt that ihts didn't go there just because of maxbrowne and did so only because of his interest in chess matters and if i'd concluded there was stalking i would definitely have noted that both at ani and on ihts's user talk page look again at my comment at ani where i told maxbrowne :::so i thought i made it clear that this wasn't a stalking incident (again i thought ihts was only there because he edits chess articles and areas related to chess and there was no iban violation he did a very good job of restraining himself from commenting to or about maxbrowne on that page,1,"` :::As I said, initially when I began to look into this I thought that IHTS might have violated the IBAN by visiting a page that MaxBrowne had edited. I went back to check whether the IBAN might restrict editors from editing the same page (some IBANs do have such a provision) but I saw there was no such provision. Furthermore, IHTS was pretty good about not addressing MaxBrowne either directly or indirectly on that page. That's why my follow-up comment was to declare that there was no violation and that I felt that IHTS didn't go there just because of MaxBrowne, and did so only because of his interest in chess matters. And if I'd concluded there was stalking I would definitely have noted that both at ANI and on IHTS's user talk page. Look again at my comment at ANI where I told MaxBrowne: ::::```` :::So I thought I made it clear that this wasn't a stalking incident (again, I thought IHTS was only there because he edits chess articles and areas related to chess), and there was no IBAN violation; he did a very good job of restraining himself from commenting to or about MaxBrowne on that page.  '''''' `",:::as i said initially when i began to look into this i thought that ihts might have violated the iban by visiting a page that maxbrowne had edited i went back to check whether the iban might restrict editors from editing the same page (some ibans do have such a provision but i saw there was no such provision furthermore ihts was pretty good about not addressing maxbrowne either directly or indirectly on that page that's why my follow-up comment was to declare that there was no violation and that i felt that ihts didn't go there just because of maxbrowne and did so only because of his interest in chess matters and if i'd concluded there was stalking i would definitely have noted that both at ani and on ihts's user talk page look again at my comment at ani where i told maxbrowne :::so i thought i made it clear that this wasn't a stalking incident (again i thought ihts was only there because he edits chess articles and areas related to chess and there was no iban violation he did a very good job of restraining himself from commenting to or about maxbrowne on that page,0,,0,TRUE,thought,think,i,,there,TRUE,0,non_offensive,0,"[{""src"": ""thought"", ""dep"": ""punct"", ""tgt"": "":"", ""lemma"": "":""}, {""src"": ""thought"", ""dep"": ""punct"", ""tgt"": "":"", ""lemma"": "":""}, {""src"": ""thought"", ""dep"": ""punct"", ""tgt"": "":"", ""lemma"": "":""}, {""src"": ""said"", ""dep"": ""mark"", ""tgt"": ""as"", ""lemma"": ""as""}, {""src"": ""said"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""thought"", ""dep"": ""advcl"", ""tgt"": ""said"", ""lemma"": ""say""}, {""src"": ""said"", ""dep"": ""advmod"", ""tgt"": ""initially"", ""lemma"": ""initially""}, {""src"": ""began"", ""dep"": ""advmod"", ""tgt"": ""when"", ""lemma"": ""when""}, {""src"": ""began"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""thought"", ""dep"": ""advcl"", ""tgt"": ""began"", ""lemma"": ""begin""}, {""src"": ""look"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""began"", ""dep"": ""xcomp"", ""tgt"": ""look"", ""lemma"": ""look""}, {""src"": ""look"", ""dep"": ""prep"", ""tgt"": ""into"", ""lemma"": ""into""}, {""src"": ""into"", ""dep"": ""pobj"", ""tgt"": ""this"", ""lemma"": ""this""}, {""src"": ""thought"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}]"
"or maybe this.the very fine people the dipshit ""president was talking about antifa isn't the ""left they're a fringe far left anti fascist movement to lump the ""left in as antifa is to lump the ""right in with the neo nazi's and kkk that vote with you.shhh",0,"@USER @USER Or maybe this...The very fine people"" the dipshit ""president"" was talking about.  Antifa isn't the ""left"". They're a fringe, far left, anti fascist movement. To lump the ""left"" in as antifa is to lump the ""right"" in with the neo nazi's and kkk that vote with you...Shhh. URL","or maybe this.the very fine people the dipshit ""president was talking about antifa isn't the ""left they're a fringe far left anti fascist movement to lump the ""left in as antifa is to lump the ""right in with the neo nazi's and kkk that vote with you.shhh",0,,0,TRUE,is,be,talking,left,n't,TRUE,0,non_offensive,0,"[{""src"": ""people"", ""dep"": ""cc"", ""tgt"": ""or"", ""lemma"": ""or""}, {""src"": ""people"", ""dep"": ""advmod"", ""tgt"": ""maybe"", ""lemma"": ""maybe""}, {""src"": ""people"", ""dep"": ""det"", ""tgt"": ""this.the"", ""lemma"": ""this.the""}, {""src"": ""fine"", ""dep"": ""advmod"", ""tgt"": ""very"", ""lemma"": ""very""}, {""src"": ""people"", ""dep"": ""amod"", ""tgt"": ""fine"", ""lemma"": ""fine""}, {""src"": ""talking"", ""dep"": ""nsubj"", ""tgt"": ""people"", ""lemma"": ""people""}, {""src"": ""dipshit"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""talking"", ""dep"": ""nsubj"", ""tgt"": ""dipshit"", ""lemma"": ""dipshit""}, {""src"": ""talking"", ""dep"": ""punct"", ""tgt"": ""\"""", ""lemma"": ""\""""}, {""src"": ""talking"", ""dep"": ""nsubj"", ""tgt"": ""president"", ""lemma"": ""president""}, {""src"": ""talking"", ""dep"": ""aux"", ""tgt"": ""was"", ""lemma"": ""be""}, {""src"": ""is"", ""dep"": ""csubj"", ""tgt"": ""talking"", ""lemma"": ""talk""}, {""src"": ""talking"", ""dep"": ""prep"", ""tgt"": ""about"", ""lemma"": ""about""}, {""src"": ""about"", ""dep"": ""pobj"", ""tgt"": ""antifa"", ""lemma"": ""antifa""}, {""src"": ""is"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}]"
i would love to devastate this tedious task but i won't,0,"I would love to devastate this tedious task, but I won't.",i would love to devastate this tedious task but i won't,0,,0,TRUE,love,love,i,,n't,TRUE,0,non_offensive,0,"[{""src"": ""love"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""love"", ""dep"": ""aux"", ""tgt"": ""would"", ""lemma"": ""would""}, {""src"": ""devastate"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""love"", ""dep"": ""xcomp"", ""tgt"": ""devastate"", ""lemma"": ""devastate""}, {""src"": ""task"", ""dep"": ""det"", ""tgt"": ""this"", ""lemma"": ""this""}, {""src"": ""task"", ""dep"": ""amod"", ""tgt"": ""tedious"", ""lemma"": ""tedious""}, {""src"": ""devastate"", ""dep"": ""dobj"", ""tgt"": ""task"", ""lemma"": ""task""}, {""src"": ""love"", ""dep"": ""cc"", ""tgt"": ""but"", ""lemma"": ""but""}, {""src"": ""wo"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""love"", ""dep"": ""conj"", ""tgt"": ""wo"", ""lemma"": ""will""}, {""src"": ""wo"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}]"
energy independent,0,@USER Energy Independent,energy independent,0,,0,TRUE,,,,,,FALSE,0,non_offensive,0,"[{""src"": ""energy"", ""dep"": ""amod"", ""tgt"": ""independent"", ""lemma"": ""independent""}]"
he is he is so precious,1,@USER He is 😭😭😭 he is so precious 💖,he is he is so precious,0,,0,TRUE,is,be,he,,,FALSE,0,non_offensive,0,"[{""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""he"", ""lemma"": ""he""}, {""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""he"", ""lemma"": ""he""}, {""src"": ""is"", ""dep"": ""ccomp"", ""tgt"": ""is"", ""lemma"": ""be""}, {""src"": ""precious"", ""dep"": ""advmod"", ""tgt"": ""so"", ""lemma"": ""so""}, {""src"": ""is"", ""dep"": ""acomp"", ""tgt"": ""precious"", ""lemma"": ""precious""}]"
like if you didnt get fired from espn,0,@USER Like if you didn’t get fired from ESPN,like if you didnt get fired from espn,0,,0,TRUE,fired,fire,you,,nt,TRUE,0,non_offensive,0,"[{""src"": ""fired"", ""dep"": ""intj"", ""tgt"": ""like"", ""lemma"": ""like""}, {""src"": ""fired"", ""dep"": ""mark"", ""tgt"": ""if"", ""lemma"": ""if""}, {""src"": ""fired"", ""dep"": ""nsubjpass"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""fired"", ""dep"": ""aux"", ""tgt"": ""did"", ""lemma"": ""do""}, {""src"": ""fired"", ""dep"": ""neg"", ""tgt"": ""nt"", ""lemma"": ""not""}, {""src"": ""fired"", ""dep"": ""auxpass"", ""tgt"": ""get"", ""lemma"": ""get""}, {""src"": ""fired"", ""dep"": ""prep"", ""tgt"": ""from"", ""lemma"": ""from""}, {""src"": ""from"", ""dep"": ""pobj"", ""tgt"": ""espn"", ""lemma"": ""espn""}]"
