text,label
"  : - Material which is entirely sourced from the Wikipedia article that I created on De Poelen, Dronrijp.   ",0
  == Comment from user page ==  Thank you for your reply. I am still finding Wiki difficult to edit. The article I posted was researched. I made a four hour journey to the Newspaper museum in Collindale. Then my article was removed without any notification to me!  ,0
  Please comment here: Talk:MMR_vaccine_controversy#How_to_include_this_in_this_article.    ,0
"` :::*Now this is the kind of approach to discussion I like. What we need to do is find a way to keep track of all these issues, discuss them (separately or in clusters  whatever works best in various cases), then figure out how to implement what we decide, etc. Now, I really have to get to work now (sometimes I go to work in the middle of the night  quieter, no distractions) but let me quickly suggest the following. Would you mind if, later, I reorder these to bring related issues together, maybe group them into headings, and number them? Then it can be a kind of master checklist while we open separate discussion threads on each issue or cluster, referring to them by number, etc. As new issues come up we can add them under the appropriate heading in the list, and come back to it later if need be. Also, if we get stuck on something (e.g. ``Need to get book X at library`` or ``EEng and CG decided to take a break on this one before they kill each other``) we can just note that in the list as the status for that issue, and switch to another issues for a while. Would that be OK? I'd like to be the one to set up this organization, just because (I hope you will agree) I have a better mastery of all the ``moving parts`` in the Gage story and how they fit together. :::*In the meantime though, if you're eager to get started ASAP, let me ask you about two of your points so far: ::::*``Missing Gage's time in New Hampshire prior to Chile.`` See, already here I wish I could just say ``re Issue A3`` or something. Can you say more what you'd like to see on this? ::::*``Still glaringly missing the details surrounding his return home, illness and death``  same question. :::   P.S. I may have little chance to interact tmw, but this is a good start  let's keep our cool and preserve it.`",0
"`   == Greek spelling == There should be a spiritus asper over the eta in the greek word. Does anyone know how to fix this?  —Preceding unsigned comment added by      :Do you mean this:  (instead of this: ἡπαρ)? —     :: It should actually be a circumflex + rough breathing (spiritus asper) over the Eta (in the nominative singular). I have fixed this. I also added the root ἡπατ-, which should only have the rough breathing as accent is not indicated for roots.  == Missing Ketone production ) ==  In the article about Ketogenesis, it states ``Ketone bodies are produced mainly in the mitochondria of liver cells``. This fact is missing from the functions of Liver.  —Preceding unsigned comment added by      == Liver regeneration and the Greeks ==  On this page and the Prometheus page, someone has added a reference giving a bogus definition for the Greek word for liver, hêpar, claiming that it  derives from the verb hêpaomai, meaning to mend or repair. Thus hêpar is supposed to translate as, ``repairable.`` This derivation is fanciful. I'm surprised it lasted as long on Wiki as it has since it wasn't even confirmed by the original source given! I've deleted this bogus definition. I doubt you need references for a deletion, but here are some anyway: J. Pokorny, Indogermanisches etymologisches Wörterbuch (Bern and Munich: Francke, 1959), pp. 325, 504; P. Chantraine, Dictionnaire étymologique de la lange grecque (Paris: Klincksieck, 1990), p. 414; H. Frisk, Griechisches etymologisches Wörterbuch, Vol. I (Heidelberg: Carl Winter, 1973), pp. 638-9. These sources make it very doubtful that hêpar was related to hêpaomai.  I've also changed some text in the section on Liver Regeneration which asserted that the myth of Prometheus proves that the ancient Greeks must have known about the liver's remarkable capacity to repair itself. Actually this is a matter of some dispute. I've changed the text to reflect this controversy. I’ve looked at a great deal of literature on the subject and have found only one attempt to actually argue that the Greeks knew about liver regeneration: Chen T and Chen P (1994). ``The Myth of Prometheus and the Liver.`` Journal of the Royal Society of Medicine 87(12): 754-755. I've added a reference and link to this. I've also referenced and linked to a historically detailed critique of this position: Power C and Rasko J (2008). ``Whither Prometheus' Liver? Greek Myth and the Science of Regeneration.`` Annals of Internal Medicine 149(6): 421-426. This is by far the most comprehensive treatment of this topic.  The addition of the above references made an existing reference redundant (ie Michalopoulos, George K., and DeFrances, Marie C., ``Liver regeneration”. Science, 4 April 1997: Vol. 276. no. 5309, pp. 60-66), so I removed it. Like a great many articles on regenerative medicine, the Michalopoulos article simply asserts that the Greeks must have known about liver regeneration, citing the the myth of Prometheus as its only evidence. Chen and Chen go much further than this. Likewise Power and Rasko.    == Gray's image ==  While accurate, the Gray's image is of terrible resolution and greatly inferior to other freely available images. While this 19th century image is of historical significance, I believe a modern, perhaps scalable, image would be more appropriate for an encyclopedic article.     ==Invitation to edit== It is proposed that Liver be part of the trial of a new template; see the green strip at the top of Pain where it has been in place for a couple of months. The purpose of this project is to encourage readers to edit, while equipping them with the basic tools. If you perceive a problem with this, or have any suggestions for improvement, please discuss at the project talk page   .   Excuse me, but I think you have got the wrong article; this is a scientific encyclopaedic page, not an art one. duh...  ==File:",0
"°E  ==September== *91W.INVEST :Best status from NRL: 15 kts 1010 mb :90W.INVEST first appeared 2014-09-03, 0000z @ 11.1°N 136.3",0
"`  :Sorry to take so long in replying, I've only had a small amount of WP time the last few days.  I see the point you are making, on the other hand it seems useful to say something about General Haftar's character given such a reputable source says something about it after consulting 20-odd people - which given FT's reputation you would think is a balanced representation of his contacts, but they do not say who they were. I agree the FT quote ``wasn’t well informed in politics`` is very surprising given his position. I'm happy with you removing this, and will ponder if there is a better way to give the info.  FT registration is no-cost for a few articles a month, but here is a wider quote of what they said:  ::Even supporters acknowledge his political ambitions, suspecting he plans to anoint himself leader of the country’s liberals. The armed forces he now purports to lead are successors to the Gaddafi-era military he repeatedly turned against; the Islamist militias he is fighting are the ones with which he fought in the 2011 uprising. Many wonder whether he is a committed democrat, as he claims, or just another Arab military officer with dictatorial ambitions, in the mould of Egypt’s Gamal Abdel Nasser, Syria’s Hafez Assad and Gaddafi.  ::You need someone tough like Haftar to step up to the outlaws,” says the commentator Abdel Hamid el-Jadi. “He has experience in the Libyan military and he knows the tribes. If he has political ambitions we’ll deal with that in the second stage.”  ::But others worry about what they describe as a brittle personality and myopic worldview. Of nearly two- dozen people who have had dealings with him and spoke to the Financial Times, none could identify any of his interests outside war. In meetings with exiled opposition groups in the US and Africa, before he returned to serve as the rebel army’s chief of staff in the 2011 uprising, he spoke only of his military expertise. “He wasn’t well informed in politics, relationships between countries or cultures,” said one Gaddafi-era opposition activist.  ::Many Libyans and international experts fear the offensive that Mr Haftar is co-ordinating could further destabilise the country. In televised appearances, he has a habit of conflating the Islamist militias with members of parliament and the government who belong to the Libyan Muslim Brotherhood, and with al-Qaeda.''  :  `",0
"` September 2014 (UTC) ::::::::::Please pull your head out of your ass long enough to realize that I am a libertarian socialist and am still not trying to remove it from this article.  Maybe then you'll actually be able to locate a source that supports your claim that ``Libertarian Socialism _is_ the 'main current' of libertarianism, both globally and in the U.S.``  —   |  14:40, 3`",0
" ::::: I seem to recall   that *YOUR* refusal to acknowledge indisputable basic facts was teh root cause of teh disruption YOU initiated at the original AFD.  Although I do enjoy watching your squirm in your little hole trying to justify unjustifiable actions, it is gettting slightly tiring now.  You are clearly incapable of understanding and my guess is 50% of both of your braincells are malfunctioning.  You lied.  Then you snuck to the teacher.  Admit these facts now and we can deal with this sordid little affair appropriately.    ",0
" 2014 (UTC)  :::  - kindly talk to me here as I can't edit other pages.  People who fail to take me seriously will suffer the consequences.  You do not seem to understand that I will achieve my aims, and you will not get in the way.   16:48, 3 September",0
"`  == What on earth? ==  I don't know, I leave you alone for a bit and this happens....what the hell!?! This two tables thing is just so much nonsense....I see the ``debate`` got really confused, can't really see Saxmunds or Owls point...but surely this isn't the answer? If/when the ``detailed`` table gets done, what on earth is the point of the ``normal`` table? How this was in any way the consensus is beyond me... On another note, you appear to be reporting 0% as <1%. The two are not the same.   `",0
"`    OK, no reordering. But can we give them designations, like this? I'm calling it ``List A`` so we can start a new list later without confusion. If you don't like it we'll work something else out, but we really need some way to refer to issues without saying, ``Hey, getting back to that thing we were talking about, the bit where it says that Gage was traveling, not the bit about the time when he blah blah blah.``  One point: we absolutely cannot refer to ``Note X`` and ``Ref 22`` and so on. These designations shift around as the article is edited and we will go completely crazy. In the below, I've substituted permalinks instead.   ===Issues list ``A``===  *A1 Background ::*A1a ``He may have gained skill with explosives on his family's farms or in nearby mines and quarries...`` Speculation from Macmillan. Attribute it. ::*A1b Gage's date of birth in the infobox is not covered here when it should be covered and noted in proper context of its sourcing.  *A2 Gage's accident ::*A2a Does not address numerous theories presented or Gage's actions prior to accident. EEng knows all too well this subject. I think Ratiu and Van Horn's material needs to be pointed out because the evidence shows that Gage had his mouth open and was speaking at the time the rod passed through his skull. I do not know why this is absent. I have issues with the section, but I'll hold off on the excessive quoting and measurement issues for now.  *A3 Subsequent life and travels :::*A3a ``bt. February he was able to do a little work abt. ye horses & barn, feedg. ye cattle &c; that as ye time for ploughing came he was able to do half a days work after that & bore it well.`` - Paraphrase. ::*A3b  Would Gage's mental impairment belong here? I think it would be helpful. ::*A3c  Missing Gage's time in New Hampshire prior to Chile. ::*A3d  Chile and California is missing the account of Gage's doctor and missing some other tidbits, not too bad - but everything related to his mental improvement and the regaining of normalcy in his life is absent without reason. ::*A3e This is also the key section that Macmillan's research becomes quite useful as a case argument.  *A4 Death and subsequent travels ::*A4a  Still glaringly missing the details surrounding his return home, illness and death.  ::*A4b Also, the exhumation details - which was in Fleischman's book - is entirely absent. This little episode in the Gage story is something which is important.   *A5 Other matters ::*A5a Analysis and actual examination of the claims and details surrounding Gage and his role in science has been well- mostly avoided by the article. Instead of proper detailing of the injury and Gage's role in history.  ::*A5b Only a few hundred words on Gage's mental impairments were written yet lengthy quotes are used. ::*A5c Using ``passim`` and other issues in citing Macmillan is also a cop-out and would merit a verifiability failure. ::*A5d Not even that, it doesn't even credit Macmillan when it should.  *A6 Notes ::*A6a A substantial part of the text is hidden away in these notes. These complex, rambling, and citation filled messes that only make verification more tedious. ::*A6b A note like  which reads `` See Macmillan & Lena;[34]:9 Harlow;[12]:332,345 Bigelow;[11]:16–17 Harlow;[9]:390 Macmillan.[1]:86`` is just improper. ::*A6c  Note  - ``Macmillan's book provides one of those rare occasions on which one can truly say that further research is not necessary ... the definitive account ...``[57]`` - is just the type of note we do not need.  ===A3c For Gage's time in New Hampshire, didn't he spent 18 months in a horse stable?===  The article says :Gage subsequently worked for the owner of a livery and coach service in Hanover, New Hampshire Harlow says this began sometime in 1851 and, ``He remained there, without any interruption from ill health, for nearly or quite a year and a half.`` This fits with JMH's (JHM = John Martyn Harlow) information that PG went to Chile in August 1852. How about if we change it to  :For about eighteen months he worked for the owner of a livery and coach service in Hanover, New Hampshire Thoughts?     ===A4a missing details surrounding return home, illness and death===  ``but he was in Chile for about 7 years, correct? Then he returned and rested for awhile before becoming a farm laborer - I'm not sure if this is on one or several farms, but wasn't the convulsions following a day's labor on the farm? The seizures ",0
` What do you meanand by ``then Madagascar. `` we know the total! And beside TPOM Novemberfthis November.`,0
` ::If this article left you with the impression that the EmDrive is as mainstream as ``most experiments currently happening around the world`` then the article is presenting an overly-optimistic point of view. The device is supposed to create a force without an equal an opposite reaction force. That is a fringe idea if there ever was one.   `,0
` ::I disagree.  You could say the same thing about the Jay Leno article (you'd be wrong) which has a whole section dedicated to his car collection. One reader's trivia is another's important fact.     `,0
"  :::Funny comment about note to self! :::Based upon your comments, I changed the notes referred to the Swedish article to citation needed tags + removed the tag at the top of the page that said that article was a source of some of the article information. :::Your approach / timing of next steps sounds good!  ",0
 What do you mean by star trek it on the list now just above Madagascar $1.9 billion each,0
"` :Ah, he speaks! At last! I don't have any issue with the facts or with the sources, it's the style of writing that is the problem. In all honesty, the whole article reads like it belongs in a magazine rather than an encyclopaedia, and that's partially down to me and the way I wrote it a few years ago. I do intend to rewrite the piece in the next couple of days, so thank you for providing the impetus for me to knuckle down and do it. By the way, your username, does ``Ace`` represent your initials? A.C.E.? –  `",1
  : This edit looks ok.   ,1
"  Oh ok! Im v sorry. Will be careful in future, thanks.   Hilda Khan",0
A hatnote should suffice. ,1
 :Hi {{u|Maile66]]. Thanks for your note. I left it in my last edit summary but I'll also leave it here Wikipedia:Village pump (technical)#Something is wrong with Wikimedia Commons and the images. The images show up just fine for me. As to military dating it is noted at WP:STrONGNAT that is modern formatting. That wasn't the case when he was in the military when he was in it. I suspect you will revert it back so I will just say best wishes and thanks for your work on Audie's article and all your work here at WikiP in general. | ,0
" ==Category:Companies of the Arab League==  :Category:Companies of the Arab League, which you created, has been nominated for possible deletion, merging, or renaming. If you would like to participate in the discussion, you are invited to add your comments at the category's entry on the Categories for discussion page. Thank you.   ",0
"`  == Richard J. Ashby ==  Hello, I appreciate your efforts, but that's really not a good idea. We have to be very careful in how we write about living people, as what's written on Wikipedia could potentially cause harm to real people. Also, as a general rule, when a person is known for a single event, it's usually better to have an article on that event than the person. Thanks,  |  `",0
  :Thanks so much for your friendly welcome . I can't wait to start editing!   ,0
"` :No problem, Ben wren, and you're doing fine.  I've responded on the Ibox's talk page and wish I could be of more help.  Another suggestion might be to ask about this on the project talk page (as shown at the top of the Ibox talk page), and be sure to link to the Ibox talk page like you did above.  To link to the actual section of our discussion you would use:  [[Template talk:Infobox song#Template-protected edit request on 21 August 2014|(your text here)]]  :That way, you will be able to talk with people who are also knowledgable about all this. :One more thing – it may save you time in the future, when you think another editor might miss your talk-page post, you can ``ping`` them by just using a link to their user page in your post.  That enables the notifications system.  Best of good fortune to you, Ben wren! –   `",0
" :You have been since reverted three more times, stop adding it. I searched this, nowhere else on the web has it been called this. —''''''''''  ",1
`  ===A5c 'Using ``passim`` and other issues in citing Macmillan is also a cop-out and would merit a verifiability failure'=== I've changed the two passims to a specific page and chapter #s. Can you explain about the ``other issues in citing Macmillan``?   `,0
"Hello, Swapnilwakale, and welcome to Wikipedia! Thank you for .  I notice that one of the first articles you created was Swapnil wakale, which appears to be an article about yourself. This is a common mistake made by new Wikipedians—as this is an encyclopedia, we wouldn't expect to have an article about every contributor. Your user page, however, is a great place to write about yourself, making sure to stay within user page guidelines. Just click your user name at the top of the screen when you are logged in, and edit it normally.  The page you created about yourself may well be deleted from the encyclopedia. If it is deleted and you wish to retrieve its contents, don't hesitate to ask anyone from this list and they will copy it to your user page.  Here are some pages that you might find helpful: *The five pillars of Wikipedia *Contributing to Wikipedia *Tutorial *How to edit a page and How to develop articles *How to create your first article (using the Article Wizard if you wish) *Simplified Manual of Style I hope you enjoy editing here and being a Wikipedian! Please sign your messages on talk pages using four tildes (~~~~); this will automatically insert your username and the date. If you need help, check out Wikipedia:Questions, ask me on , or ask your question on this page and then place {{help me}} before the question. Again, welcome!          ",0
"`, 4 September 2014 (UTC) :: My apologies for not responding to your previous post about this. When I saw it, I was short of time, and left it to deal with later, and then forgot about it. I would have restored the last incarnation of the deleted article (not earlier versions, which contained copyright infrignements) and moved it to your userspace. However, the article has now been re-created, and since there doesn't seem to be anything significant in the deleted version that is not also in the new article, so there doesn't seem to be much point in restoring it now. I have corrected a couple of grammatical mistakes in the new article. Apart from that, the most important thing needing to be done to the article, in my opinion, is checking the reference citations, and moving them to appropriate parts of the article, rather than all in a list at the end. The editor who uses the pseudonym ````  09:38`",0
"`  ::You honestly believe your response to me was ``in no way insulting to anyone``?   Oh, please.  Is this a new way of insulting my intelligence?  I'm pretty sure that when someone tells me I've written the ``the most ridiculous paragraph ever written in the English language``, that I cannot ``honestly`` be saying the things I do and that I should give my ``head a shake`` that none of that is intended as complimentary.     `",0
"US claims it has rightful access to data stored on servers anywhere in the world. === === A hail of U.S. missiles aimed at the leader of Somalia's al Shabaab militants may have left a gaping hole in the group's leadership, potentially the biggest challenge to its unity since it emerged as a fighting force eight years ago. === === ",1
"  == Unreliable sources tag ==  I've had a look, and I'm not sure what sources are considered unreliable given the nature of the content. Would it be possible to have a bit more detail about which sources need to be replaced? -   ",0
" ::Okay, I'm going to finish the process, and it simply won't be perfect because of the apparent limitations of the software or of the design of the software. I am leaving Mamadoutadioukone alone because it's the way I want it. I may make a note in the open report just so others know what happened and in case I'm not the one who finishes clerking it. I will replace the open report in Sibtain (which, as I said, is a duplicate of the archive) with the open report at Mamadoutadioukone using copy/paste. I will then make a note in that report. I think it's better to have the note in the report than in the talk page because I don't think most of us look at the talk page. I'm going to do that now because I have to take off this morning and I don't want it sitting the say it is. ::Thanks again for your help, and I apologize for causing such a commotion. I now know that what I wanted is not possible, and I'll adjust my future actions accordingly.  ",1
"I don't really have strong opinions about this. I'd lean towards saying that if the draft page were nominated for deletion, it'd probably be kept now. It seems like it probably squeaks past WP:GNG, and it seems like WP:BLP1E would be satisfied. If you want to move it into mainspace, I'm not really opposed. As Kudpung says, move it on over and see what happens.  —    ",1
"`, 4 September 2014 (UTC) | decline = You won't be unblocked unless you agree to stop trying to create a page about your organization, per WP:COI.   15:37`",1
`  == September 2014 == `,0
"`  :::Farage appears to be saying the manifesto was excessively long and devoted too much attention to trivial issues (``drivel``), such as what color to paint trains.  Who could disagree with him on that?  But the other issue is that it was too hard right, which he does not say.  So we should not imply it.    `",0
"   ==hamas claim ==   i don't know how old you are or what level of education you reached and i don't want to know , but you really have a problem of understanding arguments for reasons i really cannot understand,tell me is it language barriers or is it an emotional one.  listen , i know you hate Hamas as much as i hate IDF , cut the crap we both know that, but listen dude  you have to use your mind brother or should i say cousin .  i am not saying Hamas claim is reliable or not or even the IDF's claim is reliable or not, but a claim is a claim . if i mentioned the figure 1000 as a given fact then you have the right to be mad , but i did not do that . i just said it is Hamas claim.  you can not possibly omit Hamas figures because they are one of the two sides of the warBig textBig text, seriously i told you a hundred times if you don't want Hamas references then change the title to ISRAEL NARRATIVE OF THE 2014 GAZA CONFLICT.  I DO BELIEVE THAT NEXT STEP SHOULD BE ADMINISTARTORS INTERVENTION.SORRY MAN     ",1
"  == Wikipedia:Articles for deletion/Markus Kaarlonen ==  The article about Markus Kaarlonen was proposed for deletion due to the lack of reliable sources in his article. I have added several sources, but more are needed. Please contribute to the article by adding reliable sources, or at least let me know if there is a source I could use. Thanks. ''''''  ",0
"`  Salaam,  Wanted a little help. Can you please check the page Kacho Sikander Khan. I am in a dilemma, Sikander Khan wrote in Urdu as well as English. Can you help me transliterate the Urdu titles? Thank You ~ A n w a r a j  ‎ `",0
  == Protected edit request on 4 September 2014 ==     I wish the changes that I made  could be introduced in the article. All edits are backed by secondary sources.     ,1
 ::::::Do you mean to suggest that a routine anecdote from the OSCE about one day in their investigation has as much notability as the official remarks by a head of state?   ,0
"`  ==Succession_of_seats== https://en.wikipedia.org/wiki/United_States_District_Court_for_the_Northern_District_of_California#Succession_of_seats - seriously?  This is trivia; unencyopedic.  I'm deleting it.  Surely the Magistrate Judges are more important, and I'm not sure they should be included (see discussion above){{U|}} •c) `",0
" I only have one computer to edit wikipedia pages, I don't have so many. This is fucking ridiculous you retarded fucking niggers don't have the brains to even track down sock puppet accounts. Fuck you fat lipped niggers, the kkk will be coming after yo ass bitch.",1
"  == B_Verkin_Institute_for_Low_Temperature_Physics_and_Engineering ==  Jeez man, give me a few minutes before you nuke the page Lolz.  I'm in the middle of building B_Verkin_Institute_for_Low_Temperature_Physics_and_Engineering. We had 5 articles redlinking it, all trying to use different spellings. I unified those links. I saw another half dozen articles mentioning it, that could be linking it. I decided to pull over the Russian copy of the article. How about you pull off the deletion tag and check back in an hour or two?   ",0
 So it both? Could animes be longer? —,1
"`  ==  and Wikipedia:Database reports/Polluted categories - broken links still being used in updates ==  Hi, I just wanted to let you know that BernsteinBot is still linking to two of your toolserver tools that, alas, were killed off by the tyrants> benevolent overlords of the Wikimedia Foundation. I'm not sure if you're planning to move them over, although I'd hope you consider it, but in the meantime it might be best just to remove that piece of code/formatting from the updated lines.    `",0
" :::Yes, I got distracted – I'll catch up now.   ",0
"  ==Move review for Anti-Semitism:Requested move==  Hi, I have asked for a move review, see Wikipedia:Move review#Anti-Semitism, pertaining to Anti-Semitism#Requested move. Because you were/are involved in the discussion/s for this page, or otherwise were interested in the page/topic, you might want to participate in the move review. Thank you,   ",0
" Reviews Their needs to be one page with box office, budget ( which is on here now.) And Critical response it would be useful.",0
" Anyway, the Greek Cross is spread everywhere in sardinian byzantine period art and architecture.",0
"Every good or featured article for an artist (or band) clearly featured the actual music genres (s)he/it is known for. See AC/DC, Alice in Chains, Jimi Hendrix and many others. ",1
 ==Please provide references for your edits== Wikipedia is an encyclopedia. References to reliable sources are needed  see WP:V. Wikipedia is not a blog for people to add whatever they think is true. I have reverted your edits to Alipurduar‎.  |  ,1
 ::Today's high-quality journalism. I am scratching my head as to how to edit this article.   ,0
`  :Hi  - Yes I do really believe there is a rational explanation for why these types of cults exist in the US but are unknown elsewhere.  :In what universe is it ``offensive`` to state the simple objective fact that such cults are crackpot? Are you seriously proposing that David Koresh and his followers were perfectly rational and sane? What makes you think Jim Jones was no different from any mainstream Methodist/Presbyterian/Baptist/Lutheran minister? Do you seriously think closed armed cult compounds could exist in Sweden or Italy? Do you believe that polygamist churches could be established in England or Germany? Are you claiming it is possible for the Westboro Baptist Church to exist in France? Yet all those do currently or have existed in the US - there simply must be a reason why. :My question is no different than asking for reasons for the rise of anti-western Islamic radicalism.   `,0
"  == Re Nabih Berri ==  Hello,   All edits are backed by secondary sources. Should I find consensus with the sockpuppeteer who is doing the job of a PR firm?    ",0
"  Who are you? I think you are a bully, and of course bullies hate to be called what they are. Some anonymous user is threatening me... who is NAWLINWIKI.. I don't know who she is. She could be a terrorist. A pedophile. Could be anybody. But what I already know, she's voted to DELETE my first page, hasn't given good reasons, and is now threatening to block me... yeah, I do not believe you have my best interests, or the public's in mind. Of course I don't. I hope you're not actually somebody wikipedia takes serious. You have no idea how to talk to people, and you lecture me. What's your real name, boy?",0
"  So when yall start to talk to me like I'm a part of the community, I'd amend my statements. Until then, no. I want you to apologize.   ",1
"  == polish Nobility ==  your list is very short, you don't even link it to the polish clans, most of the clan pages have the family names under their clan sites. also princes, barons, counts, etc, are church given titles, a prince is equal to the poorest noble, in every way. nobility was gifted by god, and witnessed by man, a king had the honor of giving a person their paper of nobility, he couldn't give nobility. in a family, a person can be adopted in nobility, be they will be under that family, not under the Sejm. There is a lot of history written to destroy the polish history, if a German or Russian government says anything it not true, the invader must never be given words over the people he invaded. that would be like, saying the rapist words have more value then the woman being raped.   Everywhere online I see these with anything polish, free the golden freedom, when the partition moved in and killed thousands of people, and raped the land, and ruled with a iron fist, how is that freedom? too the Nazi propaganda as some kind of fact. Germany hated Poland 1260? or around there, when the Germans started killing Jews for the black plague, and Poland gave them a safe haven.  Every Man and Woman that is born of a noble is noble, given by god, and even if your not catholic, it truth of szlachta, Poland was a pagan and catholic country for over 500 years, the pagan side was for life, and the catholic was for death, the church did not like it being duality, but having the worlds strongest army, they couldn't change it.    Thanks a displayed szlachcic of the kingdom of polonia.  Robert Gutowski",0
"  yall dont even wait until a mf'er is finished writing the darn thang b4 u hate, do yall? who r u people? y r all yall bullying me? how does this help anybody?   ",0
"`  == Are you currently at UW-M? ==  Always glad to see Wikipedians working here, especially in the basic but useful stuff.  |  `",0
"`  == About the revert on the ``List of Windows Phone 8.1 devices`` page ==  Hi, and I'm here to inform you there's no such thing as a ``memory card reader`` in mobile phones and I'll hope you'll understand that. They're called ``memory card slots`` and every mobile phone shop around the world, mobile phone info website and phone manufacturer website/instruction manual implores they're memory card slots because they're not totally external off the phone though you can remove such cards from the slot.  However if you still don't believe me then ask any one of your colleagues who went to info sites like GSMArena, Windows Phone Central or even Engadget and you'll know from them that those sites never call mobile phone memory cards slots ``readers``. One last thing, the Memory card reader article is not accurate and I don't know how the ``Memory card slot`` article got deleted or missing from Wikipedia but if I can get more info about the differences about the two as citations then I'm really moving that article's name to ``Memory card reader/slot`` and add info from that deleted/missing article.   `",0
"  You cleaned up some redundancies, so thx.   ",0
" :: You appear to be an idiot. These are legitimate edits, stop reverting them.",0
"` == Your submission at AfC Joshua Irungu was accepted ==  Joshua Irungu, which you submitted to Articles for creation, has been created.  You are more than welcome to continue making quality contributions to Wikipedia. . * If you have any questions, you are welcome to ask at the help desk. * If you would like to help us improve this process, please consider . Thank you for helping improve Wikipedia!   `",1
"20 июль  a little more information -> why? to the same half of the other changes as a result of admin leave. Although I do not want to challenge the topic ban. But I think you obvious censorship. U.S. word but it's true Russian video and technical writing is a lie, just a lie and point a big fat point.   14:15, 27 July ",1
" ::This is an interesting topic.  It seems like Aramaic was more widely understood by the populace than Hebrew by that time, but I guess the obvious question researchers probably look at is, what kind of things were written in Aramaic at that time, and what kind of things were still being written in Hebrew?   // ",0
"` ==Copyright problem: Ernő Gerő== Hello, and welcome to Wikipedia! We welcome and appreciate your contributions, such as Ernő Gerő, but we regretfully cannot accept copyrighted text or images borrowed from either web sites or printed material. This article appears to contain material copied from http://books.google.de/books?id=RkaWTipqnecC&printsec;=frontcover&dq;=%22johanna+granville%22&lr;=&as;_drrb_is=q&as;_minm_is=0&as;_miny_is=&as;_maxm_is=0&as;_maxy_is=&as;_brr=0&as;_pt=ALLTYPES&redir;_esc=y#v=onepage&q;=33&f;=false, and therefore to constitute a violation of Wikipedia's copyright policies. The copyrighted text has been or will soon be deleted. While we appreciate contributions, we must require all contributors to understand and comply with our copyright policy. Wikipedia takes copyright violations very seriously, and persistent violators are liable to be blocked from editing.  If you believe that the article is not a copyright violation, or if you have permission from the copyright holder to release the content freely under license allowed by Wikipedia, then you should do one of the following:  :*If you have permission from the author to release the text under the Creative Commons Attribution-ShareAlike License (CC-BY-SA), leave a message explaining the details at Talk:Ernő Gerő and send an email with confirmation of permission to ``permissions-en (at) wikimedia (dot) org``. Make sure you quote the exact page name, Ernő Gerő, in your email. See Wikipedia:Requesting copyright permission for instructions. :*If you own the copyright to the material: send an e-mail from an address associated with the original publication to permissions-en(at)wikimedia(dot)org or a postal message to the Wikimedia Foundation permitting re-use under the Creative Commons Attribution-ShareAlike License and GNU Free Documentation License, and note that you have done so on Talk:Ernő Gerő. See Wikipedia:Donating copyrighted materials for instructions. :*If a note on the original website states that re-use is permitted ``under the Creative Commons Attribution-ShareAlike License (CC-BY-SA), version 3.0``, or that the material is released into the public domain, or if you have strong reason to believe it is, leave a note at Talk:Ernő Gerő with a link to where we can find that note or your explanation of why you believe the content is free for reuse. It may also be necessary for the text be modified to have an encyclopedic tone and to follow Wikipedia article layout. For more information on Wikipedia's policies, see Wikipedia's policies and guidelines.  If you would like to begin working on a new version of the article you may do so at [ this temporary page]. Leave a note at Talk:Ernő Gerő saying you have done so and an administrator will move the new article into place once the issue is resolved.  Thank you, and please feel welcome to continue contributing to Wikipedia. Happy editing!   `",0
"  == Leads ==  Hi, Leads are supposed to be a standalone introduction to the article, and in some cases the leads are too short and miss key content. I am trying to improve the leads with my efforts.  ",0
"` :::*Yes, you have time to edit-war and restore the article to promotional version but not to edit to correct it. When corrected by some other editor, you claim it not to be perfect and do revert repeatedly. I see no good in promotional and unsourced tone and contents based purely on primary source.  ::::Edit-warring? Did I make any edit without leaving an edit summary? It is you, despite discussing the concerns on here, you went on to make revert multiple times. I'm very much disappointed to see apparently an established editor behaving, yes, much likely to a WP:NOTHERE editor. It is you, who chooses to revert instead discussing the changes. You came here to leave a comment only after making a revert. Did you notice it? You choose to post a warning template on my talk page, instead initiating a discussion on article's talk page. You should post a edit-warring template yourself on your talk page, being honest seeing the page history. And, If I really am edit-warring, then I dare you to make a case at ANEW/ANI.   ::::You did not answer one previous question. Have you some 'conflict of interest' with the subject? And, the headline of the discussion is very much appropriate. You see good in 'promotional contents either unsourced or dependent of primary sources', and claim it to be encyclopedic. Is it really what you understand of encyclopedic contents? In my edit, the article has less contents, but at least it is encyclopedic, what Wikipedia is all about (see, WP:ENC). I do not care for contents, I care of standard. And, that's what I did when removed promtional, unsourced and duly based on primary source contents and you did re-instate the same multiple times (4 times, am I required to cite diff. links?) You say, ``[..]An article must inevitably describe its subject. It is the purpose of an article[..]``, NO, information present in Wikipedia articles should be based on secondary, independent and reliable sources and the same should be written in a neutral tone. Wikipedia does not accept original research. Maintenance tags are not an excuse to put in unsourced, promotional tone into any Wikipedia article. Do you understand it? I may expand more, if you want me to.  - `",0
" ::: Done, though with some small changes  please take a look.   ",1
"|class=stub|importance=low|listas=History of Richard Raynal, Solitary, The",1
